TAX CLASS AT PRESENT,ZIP CODE,RESIDENTIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,SALE PRICE,SALE DATE
1,10301.0,1.0,1.0,2415.0,1212.0,1960.0,1,10,2020-07-27
1,10314.0,1.0,1.0,6000.0,1728.0,1940.0,1,829000,2020-08-11
1,10314.0,1.0,1.0,6440.0,1235.0,1945.0,1,0,2020-07-08
1,10301.0,2.0,2.0,4160.0,938.0,1956.0,1,685000,2020-12-21
1,10310.0,2.0,2.0,4000.0,1700.0,1945.0,1,0,2020-10-26
1,10310.0,2.0,2.0,3780.0,2394.0,1965.0,1,810000,2020-07-22
1,10310.0,2.0,2.0,4400.0,1110.0,1955.0,1,540000,2021-01-27
1,10310.0,2.0,2.0,2970.0,1358.0,1920.0,1,370000,2020-10-28
1,10310.0,2.0,2.0,4235.0,1542.0,1925.0,1,430000,2020-06-17
1,10314.0,2.0,2.0,15576.0,3510.0,1950.0,1,325000,2020-06-18
1,10301.0,2.0,2.0,3990.0,1536.0,2004.0,1,690000,2020-09-22
2B,10301.0,8.0,8.0,6000.0,7296.0,1932.0,2,0,2020-11-09
2A,10310.0,6.0,6.0,5310.0,4400.0,1933.0,2,600000,2020-12-11
4,10310.0,2.0,4.0,4922.0,2120.0,1960.0,4,750000,2021-01-25
4,10310.0,0.0,2.0,3644.0,2400.0,1980.0,4,850000,2020-08-27
1,10304.0,1.0,1.0,2300.0,1060.0,2004.0,1,395000,2020-11-04
1,10304.0,1.0,1.0,6100.0,788.0,1899.0,1,160000,2020-11-25
1,10304.0,1.0,1.0,3050.0,750.0,1910.0,1,305000,2020-11-13
1,10304.0,1.0,1.0,2500.0,900.0,1996.0,1,0,2020-09-15
1,10304.0,1.0,1.0,2050.0,1800.0,1999.0,1,265000,2020-07-07
1,10304.0,1.0,1.0,6464.0,1176.0,1930.0,1,0,2020-11-11
1,10304.0,1.0,1.0,2300.0,1392.0,1920.0,1,253250,2020-05-07
1,10304.0,1.0,1.0,2300.0,1392.0,1920.0,1,0,2020-09-04
1,10304.0,1.0,1.0,3125.0,972.0,2002.0,1,0,2020-09-23
1,10304.0,1.0,1.0,1890.0,1200.0,2002.0,1,233730,2020-09-30
1,10304.0,1.0,1.0,7898.0,1716.0,1910.0,1,1050000,2020-07-24
1,10304.0,1.0,1.0,2500.0,1131.0,1920.0,1,310000,2020-09-29
1,10304.0,1.0,1.0,2628.0,1092.0,1930.0,1,0,2020-11-30
1,10304.0,1.0,1.0,5050.0,1312.0,1910.0,1,390700,2020-04-20
1,10304.0,1.0,1.0,2275.0,2500.0,1996.0,1,526000,2021-01-27
1,10304.0,1.0,1.0,2525.0,1120.0,1910.0,1,160000,2021-01-07
1,10304.0,1.0,1.0,3300.0,1352.0,1925.0,1,212940,2020-07-06
1,10304.0,1.0,1.0,2500.0,1408.0,1910.0,1,460000,2020-07-29
1,10304.0,1.0,1.0,2444.0,1498.0,2010.0,1,0,2020-09-16
1,10304.0,1.0,1.0,2800.0,1695.0,2019.0,1,763688,2021-01-15
1,10304.0,1.0,1.0,1376.0,1066.0,2004.0,1,0,2020-05-28
1,10304.0,1.0,1.0,3000.0,1088.0,1925.0,1,495000,2020-12-18
1,10304.0,1.0,1.0,330.0,1045.0,1920.0,1,460000,2020-10-22
1,10304.0,1.0,1.0,1350.0,1200.0,2003.0,1,0,2020-11-02
1,10304.0,1.0,1.0,1200.0,960.0,2004.0,1,270000,2020-12-07
1,10304.0,1.0,1.0,2500.0,921.0,1920.0,1,0,2020-12-30
1,10304.0,1.0,1.0,10000.0,1379.0,2020.0,1,10,2020-07-31
1,10304.0,1.0,1.0,4000.0,880.0,1899.0,1,0,2020-08-10
1,10304.0,1.0,1.0,2500.0,850.0,1901.0,1,318000,2020-07-07
1,10304.0,1.0,1.0,1184.0,1248.0,1986.0,1,389000,2020-08-25
1,10304.0,1.0,1.0,888.0,1248.0,1986.0,1,0,2020-08-14
1,10304.0,1.0,1.0,592.0,832.0,1986.0,1,0,2020-11-28
1,10304.0,1.0,1.0,1184.0,1248.0,1987.0,1,410000,2020-11-09
1,10304.0,1.0,1.0,814.0,1248.0,1987.0,1,341500,2021-01-27
1,10304.0,1.0,1.0,544.0,832.0,1987.0,1,0,2020-06-25
1,10304.0,1.0,1.0,608.0,1248.0,1987.0,1,270000,2021-01-12
1,10304.0,1.0,1.0,888.0,1248.0,1987.0,1,320000,2021-01-15
1,10304.0,1.0,1.0,5700.0,1468.0,1955.0,1,0,2020-09-25
1,10304.0,1.0,1.0,1900.0,700.0,1995.0,1,330000,2020-11-23
1,10304.0,1.0,1.0,555.0,1150.0,2004.0,1,450000,2020-12-31
1,10304.0,1.0,1.0,1180.0,1050.0,2004.0,1,410000,2020-10-22
1,10304.0,1.0,1.0,800.0,1200.0,1988.0,1,0,2020-08-19
1,10304.0,1.0,1.0,5000.0,1008.0,1910.0,1,310000,2020-12-23
1,10304.0,1.0,1.0,2595.0,1268.0,2015.0,1,568000,2020-09-22
1,10305.0,1.0,1.0,2987.0,1176.0,1998.0,1,644234,2020-07-24
1,10305.0,1.0,1.0,1568.0,1176.0,1998.0,1,514000,2021-01-14
1,10305.0,1.0,1.0,1568.0,1280.0,1999.0,1,0,2020-07-11
1,10304.0,2.0,2.0,3050.0,1980.0,1901.0,1,0,2021-01-26
1,10304.0,2.0,2.0,2500.0,2084.0,1899.0,1,0,2020-08-18
1,10304.0,2.0,2.0,4218.0,1728.0,1975.0,1,0,2020-08-14
1,10304.0,2.0,2.0,2506.0,1728.0,1975.0,1,0,2020-08-14
1,10304.0,2.0,2.0,3275.0,2320.0,1920.0,1,500,2020-05-07
1,10304.0,2.0,2.0,2875.0,960.0,1899.0,1,0,2020-09-23
1,10304.0,2.0,2.0,6250.0,2846.0,2019.0,1,733140,2020-06-15
1,10304.0,2.0,2.0,2500.0,1596.0,1930.0,1,0,2021-02-18
1,10304.0,2.0,2.0,3959.0,2092.0,1920.0,1,300000,2020-08-21
1,10304.0,2.0,2.0,2675.0,2352.0,1899.0,1,0,2020-07-27
1,10304.0,2.0,2.0,3305.0,2254.0,2019.0,1,570000,2020-09-28
1,10304.0,2.0,2.0,3900.0,2849.0,1910.0,1,352000,2020-12-09
1,10304.0,2.0,3.0,6540.0,2229.0,1925.0,1,525000,2020-07-20
1,10304.0,2.0,2.0,2010.0,1938.0,1987.0,1,515000,2020-09-25
1,10304.0,2.0,2.0,4500.0,1764.0,1955.0,1,0,2020-07-21
1,10304.0,2.0,2.0,2700.0,1820.0,1905.0,1,485000,2020-12-15
1,10304.0,2.0,2.0,3721.0,3132.0,1932.0,1,640000,2020-11-11
1,10304.0,2.0,2.0,3600.0,1626.0,2005.0,1,0,2020-08-03
1,10304.0,3.0,3.0,5000.0,2500.0,1920.0,1,0,2020-09-25
4,10304.0,0.0,3.0,9386.0,9150.0,1958.0,4,0,2020-08-20
1,10304.0,1.0,1.0,6750.0,672.0,1960.0,1,285000,2020-10-23
1,10304.0,1.0,1.0,5940.0,1000.0,1960.0,1,390000,2020-09-04
1,10304.0,1.0,1.0,2400.0,1292.0,1940.0,1,238290,2020-09-02
1,10304.0,1.0,1.0,2175.0,1288.0,2006.0,1,560000,2020-05-28
1,10304.0,1.0,1.0,1010.0,1599.0,1994.0,1,500,2020-08-25
1,10304.0,1.0,1.0,1176.0,1404.0,1992.0,1,460000,2020-07-27
1,10304.0,1.0,1.0,1176.0,1404.0,1992.0,1,405000,2020-11-30
1,10304.0,1.0,1.0,1660.0,936.0,1992.0,1,400000,2021-01-12
1,10304.0,1.0,1.0,1156.0,936.0,1992.0,1,0,2020-10-20
1,10304.0,1.0,1.0,1023.0,1204.0,1992.0,1,0,2021-01-14
1,10304.0,1.0,1.0,666.0,936.0,1992.0,1,320000,2020-04-14
1,10304.0,1.0,1.0,702.0,1872.0,1992.0,1,410000,2021-02-18
1,10304.0,1.0,1.0,819.0,936.0,1992.0,1,380000,2020-12-22
1,10304.0,1.0,1.0,702.0,938.0,1992.0,1,0,2021-02-06
1,10304.0,1.0,1.0,1059.0,1537.0,1993.0,1,430000,2020-09-11
1,10304.0,1.0,1.0,684.0,1422.0,1993.0,1,433000,2020-04-27
1,10304.0,1.0,1.0,1520.0,1116.0,1993.0,1,450000,2021-01-26
1,10304.0,1.0,1.0,968.0,600.0,1995.0,1,368000,2020-05-20
1,10304.0,1.0,1.0,1113.0,970.0,1995.0,1,505000,2021-01-15
1,10304.0,1.0,1.0,1170.0,1165.0,1998.0,1,0,2020-05-02
1,10304.0,1.0,1.0,1280.0,780.0,1998.0,1,428000,2020-06-04
1,10304.0,1.0,1.0,3780.0,1460.0,2001.0,1,500000,2020-09-29
1,10304.0,1.0,1.0,2250.0,1460.0,2001.0,1,610000,2020-06-12
1,10304.0,1.0,1.0,1875.0,1460.0,2001.0,1,0,2020-10-13
1,10304.0,1.0,1.0,7425.0,4214.0,1950.0,1,943000,2020-09-03
1,10304.0,1.0,1.0,4416.0,2080.0,1965.0,1,0,2020-04-22
1,10304.0,1.0,1.0,4000.0,1360.0,1910.0,1,590000,2020-11-08
1,10304.0,1.0,1.0,5518.0,1118.0,1959.0,1,629900,2020-11-19
1,10304.0,1.0,1.0,4000.0,1008.0,1955.0,1,680000,2020-09-11
1,10304.0,1.0,1.0,6000.0,3800.0,2007.0,1,0,2020-05-08
1,10304.0,1.0,1.0,4334.0,2440.0,1999.0,1,930000,2020-11-04
1,10304.0,1.0,1.0,4075.0,1120.0,1920.0,1,0,2020-11-23
1,10304.0,1.0,1.0,7560.0,1350.0,1945.0,1,720000,2020-09-30
1,10304.0,1.0,1.0,4000.0,2323.0,1915.0,1,460000,2020-06-30
1,10304.0,1.0,1.0,3675.0,1280.0,1955.0,1,619000,2020-12-16
1,10304.0,1.0,1.0,5000.0,962.0,1955.0,1,578000,2020-10-23
1,10304.0,1.0,1.0,2500.0,2000.0,2000.0,1,645000,2020-06-17
1,10304.0,1.0,1.0,7500.0,2252.0,1955.0,1,763687,2020-10-05
1,10304.0,1.0,1.0,5000.0,1772.0,1915.0,1,0,2020-07-16
1,10304.0,1.0,1.0,4275.0,962.0,1955.0,1,0,2020-11-26
1,10304.0,1.0,1.0,4700.0,1600.0,1955.0,1,731000,2020-11-30
1,10304.0,1.0,1.0,3770.0,960.0,1950.0,1,0,2020-05-20
1,10304.0,1.0,1.0,3830.0,864.0,1950.0,1,540000,2020-09-21
1,10304.0,1.0,1.0,3830.0,864.0,1950.0,1,512500,2020-11-06
1,10304.0,1.0,1.0,4025.0,702.0,1950.0,1,580000,2020-06-16
1,10304.0,1.0,1.0,4124.0,878.0,1950.0,1,552500,2021-02-05
1,10304.0,1.0,1.0,2519.0,1500.0,2003.0,1,0,2021-02-08
1,10304.0,1.0,1.0,2519.0,1500.0,2003.0,1,0,2020-10-08
1,10304.0,1.0,1.0,5000.0,1805.0,1960.0,1,585000,2021-01-13
1,10304.0,1.0,1.0,5500.0,1580.0,1920.0,1,635000,2020-09-16
1,10304.0,1.0,1.0,4500.0,1200.0,1950.0,1,650000,2020-06-19
1,10305.0,1.0,1.0,2000.0,1788.0,2001.0,1,580000,2021-02-05
1,10305.0,1.0,1.0,2440.0,1188.0,1984.0,1,0,2020-06-11
1,10305.0,1.0,1.0,1320.0,1148.0,1985.0,1,435000,2021-01-19
1,10305.0,1.0,1.0,1512.0,1148.0,1985.0,1,462500,2020-11-25
1,10305.0,1.0,1.0,1968.0,1176.0,1960.0,1,608000,2021-02-08
1,10305.0,1.0,1.0,2109.0,1372.0,1965.0,1,0,2020-08-11
1,10305.0,1.0,1.0,2565.0,1100.0,1950.0,1,0,2020-09-22
1,10305.0,1.0,1.0,5000.0,1760.0,1960.0,1,0,2020-10-23
1,10305.0,1.0,1.0,5000.0,1120.0,1950.0,1,630000,2020-09-16
1,10305.0,1.0,1.0,7500.0,1020.0,1899.0,1,735000,2020-11-16
1,10305.0,1.0,1.0,4520.0,1269.0,1960.0,1,559000,2021-02-04
1B,10305.0,0.0,0.0,4042.0,0.0,1920.0,1,320000,2020-07-08
1,10305.0,1.0,1.0,790.0,940.0,1990.0,1,445000,2021-02-09
1,10305.0,1.0,1.0,1728.0,880.0,1991.0,1,485000,2021-01-19
1,10305.0,1.0,1.0,1050.0,1120.0,1988.0,1,446000,2020-11-18
1,10305.0,1.0,1.0,3880.0,1176.0,1955.0,1,705000,2020-11-20
1,10305.0,1.0,1.0,2475.0,1472.0,2003.0,1,668000,2021-02-25
1,10304.0,2.0,2.0,5050.0,2538.0,1965.0,1,0,2020-07-07
1,10304.0,2.0,2.0,5000.0,4410.0,2019.0,1,1221900,2020-04-08
1,10304.0,2.0,2.0,5775.0,1300.0,1925.0,1,0,2020-07-10
1,10304.0,2.0,2.0,4000.0,2236.0,1960.0,1,788000,2021-02-11
1,10304.0,2.0,2.0,5000.0,2112.0,1920.0,1,560038,2020-04-29
1,10304.0,2.0,2.0,5184.0,2160.0,1965.0,1,715000,2020-10-07
1,10304.0,2.0,2.0,3700.0,1224.0,1920.0,1,650000,2021-01-14
1,10304.0,2.0,2.0,5800.0,3232.0,1930.0,1,0,2020-08-19
1,10304.0,2.0,2.0,4500.0,2202.0,1955.0,1,0,2020-09-10
1,10304.0,2.0,2.0,4500.0,1084.0,1945.0,1,0,2020-10-23
1,10304.0,2.0,2.0,3500.0,3495.0,2019.0,1,967338,2020-07-07
1,10304.0,2.0,2.0,4950.0,1808.0,1950.0,1,810000,2020-09-29
1,10304.0,2.0,2.0,5000.0,1392.0,1920.0,1,700000,2020-06-05
1,10304.0,2.0,2.0,5000.0,2112.0,1920.0,1,0,2020-10-28
1,10305.0,2.0,2.0,4200.0,1760.0,1965.0,1,0,2021-01-12
1,10305.0,2.0,2.0,4800.0,2394.0,1950.0,1,0,2020-08-10
1,10305.0,2.0,2.0,7500.0,1668.0,1952.0,1,90250,2020-10-20
1,10305.0,2.0,2.0,4000.0,1520.0,1901.0,1,695000,2020-12-15
1,10305.0,2.0,2.0,4370.0,2646.0,2019.0,1,1114984,2020-12-14
1,10305.0,2.0,2.0,16600.0,4000.0,1945.0,1,0,2020-12-21
1,10305.0,2.0,2.0,16600.0,4000.0,1945.0,1,0,2020-12-21
1,10305.0,2.0,2.0,6580.0,2660.0,2002.0,1,0,2020-04-24
1,10305.0,2.0,2.0,3420.0,2332.0,2002.0,1,0,2020-11-06
1,10305.0,2.0,2.0,3880.0,1912.0,1930.0,1,883000,2021-01-27
1,10305.0,2.0,2.0,3880.0,2400.0,1995.0,1,775000,2021-01-08
1,10305.0,2.0,2.0,2910.0,1120.0,1930.0,1,0,2020-08-20
1B,10305.0,0.0,0.0,2150.0,0.0,1950.0,1,0,2021-01-12
1B,10305.0,0.0,0.0,2150.0,0.0,1950.0,1,90000,2020-07-13
4,10304.0,1.0,3.0,5863.0,3056.0,1975.0,4,432756,2020-08-28
4,10305.0,0.0,1.0,14000.0,2360.0,1982.0,4,0,2020-12-21
1,10304.0,1.0,1.0,4275.0,1368.0,1960.0,1,712500,2021-01-15
1,10304.0,1.0,1.0,11816.0,5156.0,1985.0,1,0,2020-05-07
1,10304.0,1.0,1.0,6360.0,1872.0,1960.0,1,690000,2020-04-07
1,10304.0,1.0,1.0,4100.0,2093.0,1965.0,1,725000,2020-12-03
1,10304.0,1.0,1.0,4815.0,1536.0,1965.0,1,800000,2021-01-29
1,10304.0,1.0,1.0,6210.0,1536.0,1965.0,1,742000,2020-11-06
1,10301.0,1.0,1.0,8400.0,4750.0,1940.0,1,0,2020-09-18
1,10301.0,1.0,1.0,14456.0,4334.0,1984.0,1,1442500,2020-08-26
1,10301.0,1.0,1.0,18343.0,6386.0,1988.0,1,1150000,2020-07-16
1,10304.0,1.0,1.0,7442.0,2448.0,1965.0,1,0,2021-01-07
1,10304.0,1.0,1.0,10576.0,2360.0,1965.0,1,1075000,2020-05-26
1,10304.0,1.0,1.0,4500.0,2038.0,1960.0,1,739999,2020-07-08
1,10304.0,1.0,1.0,6588.0,1144.0,1955.0,1,585000,2020-08-31
1,10304.0,1.0,1.0,6000.0,1890.0,1965.0,1,765000,2020-10-01
1,10304.0,1.0,1.0,4000.0,864.0,1950.0,1,0,2020-09-04
1,10304.0,1.0,1.0,4158.0,912.0,1955.0,1,400000,2021-01-14
1,10304.0,1.0,1.0,4000.0,1500.0,1925.0,1,740000,2020-10-16
1,10304.0,1.0,1.0,4000.0,2312.0,1965.0,1,920000,2020-12-23
1,10304.0,1.0,1.0,5250.0,1911.0,1965.0,1,830000,2020-12-21
1,10304.0,1.0,1.0,6350.0,2681.0,1967.0,1,0,2020-08-06
1,10304.0,1.0,1.0,5400.0,1548.0,1925.0,1,580000,2020-11-20
1,10304.0,1.0,1.0,2500.0,2456.0,1980.0,1,0,2020-07-09
1,10304.0,1.0,1.0,8000.0,1725.0,1970.0,1,855000,2020-12-14
1,10304.0,1.0,1.0,6000.0,1240.0,1960.0,1,0,2020-08-05
1,10304.0,1.0,1.0,5000.0,2444.0,1955.0,1,1089888,2020-05-27
1,10304.0,1.0,1.0,8000.0,3896.0,2020.0,1,677500,2020-08-14
1,10304.0,1.0,1.0,4972.0,3300.0,1999.0,1,0,2020-10-22
1,10304.0,1.0,1.0,7500.0,2732.0,1955.0,1,900000,2020-11-19
1,10304.0,1.0,1.0,7070.0,1040.0,1960.0,1,685000,2020-10-29
1,10304.0,1.0,1.0,4278.0,1440.0,1963.0,1,585000,2020-08-26
1,10304.0,1.0,1.0,6500.0,6550.0,2008.0,1,0,2020-07-07
1,10304.0,1.0,1.0,15914.0,2795.0,1986.0,1,0,2020-06-15
1,10304.0,1.0,1.0,13125.0,1920.0,1965.0,1,0,2020-10-22
1,10304.0,1.0,1.0,13125.0,1920.0,1965.0,1,0,2020-07-30
1,10304.0,1.0,1.0,83425.0,17100.0,1989.0,1,4850000,2020-12-16
1,10304.0,1.0,1.0,5000.0,1323.0,1960.0,1,0,2020-12-08
1,10304.0,1.0,1.0,8072.0,4305.0,1988.0,1,0,2020-12-21
1,10304.0,1.0,1.0,5733.0,2400.0,1999.0,1,955000,2020-08-21
1,10304.0,1.0,1.0,4800.0,1090.0,1945.0,1,0,2021-02-12
1,10304.0,1.0,1.0,8000.0,1426.0,1955.0,1,0,2020-08-18
1,10304.0,1.0,1.0,6000.0,3412.0,1960.0,1,0,2020-10-06
1,10304.0,1.0,1.0,4000.0,1040.0,1930.0,1,880000,2020-09-30
1,10304.0,1.0,1.0,5000.0,2220.0,1955.0,1,0,2020-11-30
1,10304.0,1.0,1.0,4700.0,1976.0,1960.0,1,940000,2020-11-12
1,10304.0,1.0,1.0,8400.0,3300.0,1955.0,1,0,2021-01-06
1,10304.0,1.0,1.0,6000.0,2323.0,1955.0,1,825000,2020-09-24
1,10304.0,1.0,1.0,4000.0,1756.0,1930.0,1,550000,2020-07-10
1,10304.0,1.0,1.0,7004.0,1464.0,1960.0,1,810000,2020-11-18
1,10304.0,2.0,2.0,14405.0,1984.0,1965.0,1,0,2020-07-29
1,10304.0,2.0,2.0,3900.0,1224.0,1910.0,1,0,2020-12-15
1,10304.0,2.0,2.0,3400.0,1968.0,1901.0,1,0,2020-11-04
1,10304.0,2.0,2.0,4000.0,1806.0,1920.0,1,630000,2020-06-24
4,10304.0,0.0,1.0,103500.0,4130.0,1957.0,4,6000000,2020-12-30
1,10305.0,1.0,1.0,2090.0,936.0,1986.0,1,400000,2021-01-27
1,10305.0,1.0,1.0,1710.0,1080.0,1986.0,1,445000,2020-06-17
1,10312.0,1.0,1.0,800.0,1300.0,1990.0,1,399000,2020-11-27
1,10312.0,1.0,1.0,4000.0,1016.0,1925.0,1,480000,2020-11-25
1,10312.0,1.0,1.0,4000.0,1144.0,1960.0,1,709000,2020-09-02
1,10312.0,1.0,1.0,4000.0,2020.0,1975.0,1,750000,2020-06-30
1,10312.0,1.0,1.0,4018.0,1975.0,1965.0,1,0,2021-02-23
1,10312.0,1.0,1.0,4000.0,988.0,1965.0,1,0,2020-10-22
1,10312.0,1.0,1.0,4000.0,1056.0,1965.0,1,594000,2020-10-09
1,10312.0,1.0,1.0,4000.0,988.0,1965.0,1,470000,2020-10-26
1,10312.0,1.0,1.0,2912.0,882.0,1935.0,1,445000,2020-11-25
1,10312.0,1.0,1.0,3680.0,1458.0,1970.0,1,0,2020-07-19
1,10312.0,1.0,1.0,4000.0,1724.0,1961.0,1,710000,2020-04-21
1,10312.0,1.0,1.0,3895.0,1128.0,1975.0,1,725000,2021-01-25
1,10312.0,1.0,1.0,3895.0,1128.0,1975.0,1,0,2020-07-23
1,10312.0,1.0,1.0,3895.0,1128.0,1975.0,1,635000,2020-11-06
1,10312.0,1.0,1.0,4600.0,1000.0,1970.0,1,690000,2020-10-15
1,10312.0,1.0,1.0,4100.0,1960.0,1970.0,1,844000,2020-11-04
1,10312.0,1.0,1.0,4100.0,984.0,1975.0,1,585000,2020-10-14
1,10312.0,1.0,1.0,4000.0,1196.0,1965.0,1,0,2020-09-08
1,10312.0,1.0,1.0,6500.0,900.0,1955.0,1,0,2020-04-10
1,10312.0,1.0,1.0,6500.0,900.0,1955.0,1,0,2020-04-10
1,10312.0,1.0,1.0,5610.0,1000.0,1955.0,1,533500,2020-07-22
1,10312.0,1.0,1.0,6500.0,1000.0,1955.0,1,0,2020-11-11
1,10312.0,1.0,1.0,6500.0,3319.0,1955.0,1,0,2020-12-10
1,10312.0,1.0,1.0,6500.0,1700.0,1955.0,1,0,2020-09-14
1,10312.0,1.0,1.0,5850.0,3120.0,1955.0,1,950000,2021-01-27
1,10312.0,1.0,1.0,6500.0,1380.0,1955.0,1,580000,2020-12-21
1,10312.0,1.0,1.0,5850.0,1060.0,1955.0,1,357500,2020-05-20
1,10312.0,1.0,1.0,5850.0,1060.0,1955.0,1,605000,2020-11-04
1,10312.0,1.0,1.0,4500.0,1050.0,1965.0,1,575000,2020-09-30
1,10312.0,1.0,1.0,2523.0,1184.0,1960.0,1,523000,2020-10-27
1,10312.0,1.0,1.0,5850.0,1000.0,1955.0,1,0,2020-09-22
1,10312.0,1.0,1.0,1686.0,1355.0,2011.0,1,550000,2021-01-21
1,10312.0,1.0,1.0,4000.0,1100.0,1955.0,1,0,2020-12-26
1,10312.0,1.0,1.0,4000.0,1925.0,1975.0,1,0,2020-05-29
1,10312.0,1.0,1.0,4000.0,1925.0,1965.0,1,0,2020-12-14
1,10312.0,1.0,1.0,4000.0,1196.0,1965.0,1,0,2020-12-21
1,10312.0,1.0,1.0,5100.0,1248.0,1965.0,1,600000,2020-12-15
1,10312.0,1.0,1.0,6528.0,1086.0,1950.0,1,590000,2020-08-06
1,10312.0,1.0,1.0,4000.0,1086.0,1950.0,1,614000,2020-12-11
1,10312.0,1.0,1.0,4200.0,1056.0,1960.0,1,580000,2020-08-07
1,10312.0,1.0,1.0,4000.0,1196.0,1955.0,1,620000,2021-01-21
1,10312.0,1.0,1.0,5901.0,1196.0,1955.0,1,435000,2020-12-08
1,10312.0,1.0,1.0,4000.0,1880.0,1955.0,1,550000,2020-12-18
1,10312.0,1.0,1.0,8160.0,1100.0,1955.0,1,650000,2020-08-20
1,10312.0,1.0,1.0,9500.0,4200.0,2006.0,1,0,2020-07-10
1,10312.0,1.0,1.0,5700.0,1528.0,1980.0,1,0,2020-07-10
1,10312.0,1.0,1.0,5700.0,2016.0,1980.0,1,760000,2020-10-07
1,10312.0,1.0,1.0,6520.0,2880.0,2002.0,1,0,2020-11-28
1,10312.0,1.0,1.0,2782.0,1410.0,1975.0,1,618000,2021-01-12
1,10312.0,1.0,1.0,14352.0,1704.0,1920.0,1,0,2020-10-23
1,10312.0,1.0,1.0,3142.0,1260.0,1983.0,1,412000,2020-10-22
1,10312.0,1.0,1.0,1697.0,1260.0,1983.0,1,545000,2020-08-25
1,10312.0,1.0,1.0,2046.0,1260.0,1983.0,1,0,2020-05-05
1,10312.0,1.0,1.0,2070.0,1260.0,1975.0,1,0,2020-09-08
1,10312.0,1.0,1.0,1840.0,1260.0,1975.0,1,556000,2020-11-20
1,10312.0,1.0,1.0,2047.0,1260.0,1975.0,1,520000,2020-11-20
1B,10312.0,0.0,0.0,3965.0,0.0,1925.0,1,500000,2020-06-05
1,10312.0,1.0,1.0,1223.0,822.0,2004.0,1,475000,2020-06-25
1,10312.0,1.0,1.0,2455.0,805.0,2004.0,1,526000,2020-10-20
1,10312.0,1.0,1.0,1637.0,1717.0,2019.0,1,590585,2020-10-16
1,10312.0,1.0,1.0,1637.0,1717.0,2019.0,1,595676,2020-06-05
1,10312.0,1.0,1.0,2545.0,1916.0,2019.0,1,649644,2020-07-01
1,10312.0,1.0,1.0,2422.0,1916.0,2019.0,1,649644,2020-07-01
1,10312.0,1.0,1.0,1637.0,1717.0,2019.0,1,600768,2021-01-20
1,10312.0,1.0,1.0,1637.0,1717.0,2019.0,1,590585,2020-12-22
1,10312.0,1.0,1.0,1637.0,1717.0,2019.0,1,590585,2020-11-09
1,10312.0,1.0,1.0,2667.0,1916.0,2019.0,1,650240,2020-06-18
1,10312.0,1.0,1.0,2500.0,1240.0,1997.0,1,0,2020-10-07
1,10312.0,1.0,1.0,1673.0,1368.0,1991.0,1,505950,2020-10-22
1,10312.0,1.0,1.0,4788.0,1750.0,1970.0,1,694500,2020-05-29
1,10312.0,1.0,1.0,5208.0,1750.0,1970.0,1,679000,2021-02-12
1,10312.0,1.0,1.0,3190.0,1200.0,1999.0,1,0,2020-09-17
1,10312.0,1.0,1.0,2250.0,1200.0,1999.0,1,470000,2020-09-17
1,10312.0,1.0,1.0,3515.0,850.0,1935.0,1,490000,2020-05-13
1,10312.0,1.0,1.0,1785.0,2001.0,1990.0,1,430000,2020-10-22
1,10312.0,1.0,1.0,1008.0,2001.0,1990.0,1,443000,2020-11-18
1,10312.0,1.0,1.0,3146.0,1280.0,1978.0,1,670500,2020-10-30
1,10312.0,1.0,1.0,2280.0,1292.0,1977.0,1,497000,2021-01-15
1,10312.0,1.0,1.0,4000.0,1736.0,1975.0,1,636000,2020-05-26
1,10312.0,1.0,1.0,3000.0,1190.0,1975.0,1,570000,2020-10-16
1,10312.0,1.0,1.0,3350.0,2024.0,1975.0,1,600000,2020-09-22
1,10312.0,1.0,1.0,3000.0,2000.0,1975.0,1,610000,2020-08-25
1,10312.0,1.0,1.0,2429.0,1512.0,1975.0,1,625000,2020-09-28
1,10312.0,1.0,1.0,2400.0,1536.0,1977.0,1,0,2020-12-23
1,10312.0,1.0,1.0,5000.0,1454.0,1975.0,1,830000,2020-11-02
1,10312.0,1.0,1.0,4000.0,1512.0,1977.0,1,630000,2020-10-28
1,10312.0,1.0,1.0,4000.0,1848.0,1978.0,1,0,2020-12-15
1,10312.0,1.0,1.0,4100.0,1292.0,1977.0,1,717500,2020-09-29
1,10312.0,1.0,1.0,5200.0,1430.0,1977.0,1,0,2020-07-13
1,10312.0,1.0,1.0,4500.0,1430.0,1977.0,1,695000,2021-02-12
1,10312.0,1.0,1.0,4500.0,1430.0,1977.0,1,0,2020-05-18
1,10312.0,1.0,1.0,4500.0,1320.0,1977.0,1,710000,2020-05-01
1,10312.0,1.0,1.0,4500.0,1320.0,1977.0,1,525000,2020-06-26
1,10312.0,1.0,1.0,4100.0,1540.0,1977.0,1,695000,2020-05-06
1,10312.0,1.0,1.0,4000.0,912.0,1965.0,1,0,2020-09-17
1,10312.0,1.0,1.0,2772.0,1064.0,1965.0,1,535000,2020-12-03
1,10312.0,1.0,1.0,5000.0,1020.0,1965.0,1,610000,2020-09-17
1,10312.0,1.0,1.0,4000.0,2088.0,1965.0,1,460000,2020-10-02
1,10312.0,1.0,1.0,4000.0,2002.0,1970.0,1,495000,2020-07-09
