TAX CLASS AT PRESENT,ZIP CODE,YEAR BUILT,SALE PRICE,SALE DATE
2,10013,2018.0,0,2020-07-20
2,10013,2018.0,2660000,2020-05-15
2,10013,2018.0,0,2020-08-31
2,10013,2018.0,1420000,2020-06-16
2,10013,2018.0,0,2020-04-29
2,10013,2018.0,0,2020-09-11
2,10013,2018.0,3625000,2020-04-29
2,10013,2018.0,2900000,2021-03-30
2,10013,2018.0,1480000,2020-11-06
2,10013,2018.0,3838000,2020-04-03
2,10013,2018.0,4150000,2020-12-07
2,10013,2018.0,4334000,2020-05-12
2,10013,2018.0,8449973,2020-06-17
2,10013,1860.0,0,2020-06-02
2,10013,1860.0,3175000,2021-01-08
2,10013,1860.0,4025000,2020-10-28
2,10013,1920.0,0,2020-07-15
2,10013,2007.0,5800000,2021-02-26
2,10013,2007.0,6150000,2020-09-18
2,10013,2007.0,21551257,2020-04-01
2A,10013,1915.0,7100000,2020-04-02
2C,10007,1920.0,2600000,2020-11-16
2C,10007,1915.0,2025000,2021-03-11
2C,10007,2006.0,3025000,2021-03-19
2C,10007,1920.0,2600000,2020-11-04
2C,10013,1920.0,2650000,2020-12-02
2C,10013,1910.0,0,2021-01-14
2C,10013,1910.0,0,2021-01-14
4,10007,1920.0,0,2020-12-18
4,10007,1920.0,3717900,2020-11-19
4,10038,1912.0,35819000,2020-09-09
4,10038,1912.0,0,2020-06-29
4,10007,2017.0,12000000,2021-01-06
4,10007,1910.0,0,2020-12-10
4,10013,2007.0,2487500,2020-09-18
4,10013,2018.0,1480000,2020-11-06
4,10013,2018.0,4334000,2020-05-12
4,10013,2018.0,2199000,2020-11-24
4,10013,2018.0,2199000,2020-11-24
4,10013,2018.0,3838000,2020-04-03
4,10013,2018.0,3625000,2020-04-29
4,10013,2018.0,2400000,2020-08-31
4,10013,2018.0,0,2020-08-31
4,10013,2018.0,2660000,2020-05-15
4,10013,2018.0,4150000,2020-12-07
4,10013,2018.0,2900000,2021-03-30
4,10013,2018.0,8449973,2020-06-17
4,10013,2018.0,2660000,2020-05-15
4,10013,2018.0,0,2020-08-31
4,10013,2018.0,1420000,2020-06-16
1,10019,1910.0,7500000,2020-12-18
1,10036,1910.0,0,2021-01-14
1,10019,1901.0,3050000,2020-06-25
2B,10036,1880.0,0,2020-10-06
2,10036,1901.0,0,2020-05-20
2,10036,1901.0,0,2020-05-20
2,10036,1910.0,0,2020-05-20
2,10036,1920.0,0,2020-05-07
2,10036,1939.0,0,2020-05-07
2B,10036,1910.0,5468235,2020-05-29
2,10036,1920.0,5758704,2020-05-29
2,10036,1930.0,10084984,2020-05-29
2,10019,1920.0,6372575,2021-03-01
2,10036,1910.0,4000000,2020-10-15
2,10019,1920.0,0,2020-09-17
2,10019,2013.0,153400,2020-10-26
2,10019,2013.0,481330,2020-04-07
2,10019,2013.0,544500,2021-03-26
2,10019,2013.0,422328,2020-05-13
2,10036,1920.0,675000,2020-09-11
2,10036,1910.0,540000,2020-06-25
2,10036,1910.0,620000,2020-07-29
2,10036,1900.0,440000,2021-02-08
2,10036,1910.0,360000,2020-12-17
2,10036,1910.0,475000,2020-12-17
2,10036,1910.0,350000,2021-01-20
2C,10036,1901.0,1300000,2020-11-09
2C,10036,1901.0,1300000,2020-11-09
2C,10036,1901.0,1300000,2020-11-09
2C,10036,1901.0,1300000,2020-11-09
2C,10036,1910.0,1300000,2020-11-09
2C,10036,1910.0,1300000,2020-11-09
2C,10036,1910.0,1300000,2020-11-09
2C,10036,1910.0,0,2021-03-08
2,10036,1900.0,80320,2020-08-27
2C,10036,1910.0,605000,2020-09-09
2,10036,1910.0,550000,2020-12-23
2C,10019,1901.0,330000,2020-06-26
2,10019,1900.0,530000,2020-11-09
2,10019,1920.0,515000,2020-05-22
2,10019,1910.0,320000,2020-06-26
2,10019,1910.0,385000,2020-09-09
2,10019,1910.0,309000,2020-06-22
2C,10019,1910.0,355000,2021-01-12
2C,10019,1910.0,299000,2020-10-19
2,10036,1910.0,525000,2021-01-15
2,10036,1910.0,1210000,2020-08-28
2,10036,1901.0,410000,2021-01-08
2,10036,1901.0,410000,2021-01-11
2,10019,1920.0,480000,2020-12-21
2,10019,1920.0,425000,2020-06-04
2,10036,1939.0,740000,2020-07-30
2,10036,1940.0,490000,2020-10-29
2,10036,1940.0,900000,2020-09-25
2,10036,1940.0,455000,2021-03-01
2,10036,1900.0,1350000,2021-03-11
2,10036,1910.0,655000,2020-06-15
2,10019,1911.0,1100000,2021-02-22
2,10019,1957.0,405000,2021-03-24
2,10019,1929.0,250000,2020-07-29
2,10019,1929.0,295000,2020-05-20
2,10019,1929.0,260000,2021-01-28
2,10019,1929.0,270000,2020-08-20
2,10019,1929.0,242500,2021-02-04
2,10019,1929.0,292500,2021-03-18
2,10019,1940.0,635000,2020-10-09
2,10019,1940.0,444086,2020-05-11
2,10019,1940.0,313000,2020-10-20
2,10019,1900.0,590000,2020-08-13
2,10019,1940.0,775000,2020-06-02
2,10036,2008.0,1180000,2020-08-28
2,10036,2006.0,1215000,2021-02-24
2,10036,2006.0,800000,2021-01-15
2,10036,2006.0,1750000,2021-01-26
2,10019,1931.0,1475000,2021-02-08
2,10019,1931.0,2175000,2020-09-22
2,10019,1931.0,4300000,2020-09-22
2,10019,1950.0,0,2020-05-13
2,10019,1940.0,1369242,2020-04-04
2,10019,1940.0,16429397,2021-03-22
2,10019,1940.0,16429397,2021-03-22
2,10019,1940.0,16429397,2021-03-22
2,10019,1940.0,16429397,2021-03-22
2,10019,1940.0,16429397,2021-03-22
2,10019,1940.0,0,2020-12-23
2,10019,1940.0,16429397,2021-03-22
2,10019,1940.0,1500000,2020-11-24
2,10019,1940.0,16429397,2021-03-22
2,10019,1940.0,16429397,2021-03-22
2,10019,2007.0,0,2020-09-21
2,10019,2007.0,1525000,2021-03-12
2,10019,2008.0,875000,2020-12-08
2,10019,2008.0,850000,2020-10-16
2,10019,2008.0,1095000,2020-11-09
2,10019,2008.0,1200000,2020-12-18
2,10019,2008.0,1550000,2020-12-22
2,10019,2008.0,0,2020-06-16
2,10019,2008.0,0,2021-01-29
2,10019,1986.0,1250000,2020-04-17
2,10019,1986.0,0,2020-11-06
2,10019,2008.0,1260000,2020-09-01
2,10019,2008.0,1988000,2020-04-30
2,10019,2008.0,0,2021-01-19
2,10019,2008.0,0,2020-06-25
2,10019,2008.0,1500000,2020-12-04
2,10036,1988.0,0,2020-08-03
2,10036,1988.0,690000,2021-03-19
2,10036,1988.0,769000,2021-02-09
2,10036,1988.0,835000,2020-09-11
2,10036,1988.0,1575000,2020-04-28
2,10036,1988.0,857000,2020-11-06
2,10036,1988.0,0,2020-09-23
2,10036,1988.0,0,2020-09-23
2,10036,1988.0,0,2020-09-23
2,10036,1988.0,0,2020-09-23
2,10036,1988.0,835000,2020-06-02
2,10036,1988.0,860000,2020-12-02
2,10036,1988.0,0,2021-01-03
2,10036,1988.0,1285000,2020-12-24
2,10036,1988.0,880000,2020-12-11
2,10036,1988.0,925000,2020-12-22
2,10036,1988.0,0,2020-12-11
2,10036,2017.0,1159966,2020-06-04
2,10036,2017.0,1210000,2020-12-04
2,10036,2017.0,760000,2021-02-12
2,10036,2017.0,2199511,2020-04-16
2,10036,2017.0,1999000,2020-05-27
2,10036,2017.0,1050000,2021-03-15
2,10036,1905.0,0,2020-10-16
2,10036,2003.0,693000,2020-06-16
2,10036,2003.0,520000,2020-12-29
2,10036,2003.0,532500,2020-08-20
2,10036,2003.0,725000,2021-01-12
2,10036,2003.0,541000,2020-06-05
2,10036,2003.0,965000,2020-09-02
2,10036,2006.0,0,2020-08-10
2,10036,2006.0,1250000,2020-08-24
2,10036,2008.0,0,2021-02-22
2,10036,2008.0,1335000,2021-02-22
2,10036,2008.0,650000,2020-10-21
2,10036,2008.0,0,2021-01-26
2,10036,2008.0,1150000,2020-05-07
2,10036,2008.0,58527,2020-05-18
2,10036,2008.0,0,2021-01-20
2,10036,2008.0,885000,2021-03-02
2,10019,2013.0,1350000,2021-03-02
2,10036,2013.0,1025000,2020-08-28
2,10036,2013.0,880000,2020-04-03
2,10036,2013.0,927500,2020-04-28
2,10036,2013.0,1100000,2020-09-21
2,10036,2005.0,999950,2021-02-17
2,10036,2005.0,1475000,2020-06-11
2,10036,2005.0,730000,2020-05-13
2,10036,2005.0,690000,2021-02-25
2,10036,2005.0,1010000,2020-06-16
2,10036,2005.0,835000,2020-07-06
2,10036,2005.0,912500,2020-06-10
2,10036,2005.0,1475000,2020-12-31
2,10036,2005.0,0,2020-09-18
2,10036,2005.0,963888,2020-08-07
2,10036,2005.0,0,2020-09-10
2,10036,2005.0,1150000,2020-06-10
2,10036,2005.0,800000,2020-04-06
2,10036,2005.0,0,2020-11-02
2,10036,2005.0,0,2020-09-09
2,10036,2005.0,0,2021-01-18
2,10036,2005.0,1700000,2020-11-13
2,10036,2005.0,795000,2020-11-20
2,10036,2005.0,65000,2020-06-23
2B,10036,1920.0,0,2020-05-07
2C,10036,2010.0,0,2020-08-25
2C,10036,2010.0,985000,2020-11-05
2C,10036,1920.0,1230000,2021-01-19
2C,10036,1920.0,0,2020-11-25
4,10019,1913.0,26750000,2021-01-22
4,10019,1964.0,154912500,2021-03-31
4,10019,2016.0,1850000,2020-09-30
4,10019,2016.0,877500,2020-11-05
4,10036,1920.0,0,2021-02-04
4,10019,1960.0,0,2020-12-30
4,10036,1910.0,5850000,2021-01-21
4,10019,2007.0,145000,2020-07-17
4,10019,2007.0,167000,2021-02-11
4,10019,2007.0,0,2020-09-21
4,10036,1901.0,0,2020-09-11
4,10036,1901.0,0,2020-08-20
4,10036,2006.0,1750000,2021-01-26
4,10036,2006.0,800000,2021-01-15
4,10036,2006.0,45000,2020-07-31
4,10036,2006.0,45000,2020-07-31
1,10003,1859.0,0,2020-06-23
1,10009,1899.0,4025000,2021-02-11
1,10003,1901.0,8405000,2020-05-28
1,10003,1899.0,0,2020-05-13
1,10003,1899.0,3600000,2021-03-19
2,10009,1900.0,8500000,2020-08-21
2,10009,1900.0,0,2020-09-11
2B,10003,1910.0,4000000,2020-09-21
2B,10003,1900.0,5975000,2021-02-05
2B,10003,1900.0,0,2021-03-11
2,10003,1920.0,0,2020-10-01
2,10003,1920.0,0,2021-03-12
2,10003,1900.0,4000000,2020-07-20
2,10003,1920.0,1800,2021-03-25
2,10003,1910.0,0,2021-03-25
2,10003,1910.0,0,2020-09-30
2,10003,1900.0,4675000,2020-07-09
2A,10003,1900.0,0,2021-01-22
2A,10003,1900.0,0,2021-01-22
2,10009,1920.0,0,2020-11-06
2,10009,1920.0,0,2020-11-06
2A,10003,1929.0,0,2020-05-07
2,10009,1900.0,175000,2020-08-27
2,10009,1900.0,170000,2021-03-12
2,10009,1900.0,160000,2020-12-28
2,10003,1900.0,740000,2021-02-04
2,10003,1910.0,490000,2020-10-14
2,10003,1900.0,449000,2020-06-18
2,10003,1900.0,412000,2020-12-18
2,10003,1900.0,405000,2020-07-24
2,10003,1900.0,720000,2020-07-02
2,10003,1920.0,999800,2020-08-17
2,10003,1920.0,545000,2020-08-06
2,10003,1920.0,0,2020-07-01
2,10003,1900.0,495000,2020-12-16
2C,10003,1900.0,655000,2020-12-30
2,10003,1920.0,875000,2020-08-12
2,10003,1920.0,824000,2021-03-18
2,10003,1920.0,470500,2020-08-05
2,10003,1920.0,1600000,2021-01-26
2C,10003,1920.0,585000,2020-07-14
2,10003,1910.0,620000,2020-12-22
2,10003,1900.0,590000,2020-11-25
2,10009,1929.0,800000,2020-05-04
2,10009,1929.0,0,2020-12-31
2,10009,1929.0,785000,2020-06-10
2,10009,1929.0,665000,2020-11-04
2,10009,1929.0,785000,2020-12-18
2,10009,1929.0,1285000,2020-08-12
2,10003,1920.0,2525000,2020-09-28
2,10003,1928.0,2890000,2020-12-04
2,10003,1928.0,2300000,2021-02-17
2,10003,1920.0,1290000,2021-01-26
2,10003,1920.0,35028605,2020-04-23
2,10003,1920.0,35028605,2020-04-23
2,10003,1950.0,490000,2021-03-08
2,10003,1950.0,440000,2021-03-15
2,10003,1950.0,430000,2020-12-04
2,10003,1920.0,480000,2021-02-24
2,10003,1920.0,1020000,2020-05-29
2,10003,1928.0,577500,2020-04-30
2,10003,1928.0,350000,2021-02-02
2,10003,1920.0,615000,2021-03-11
2,10003,1987.0,0,2020-09-02
2,10003,1987.0,540000,2020-05-06
2,10009,1920.0,925000,2020-10-16
2,10009,2015.0,0,2020-11-11
2,10009,2007.0,999000,2020-04-16
2,10009,2007.0,1350000,2020-08-20
2,10009,2007.0,0,2020-08-22
2,10003,2017.0,0,2020-08-17
2,10003,2017.0,2250000,2021-02-08
2,10003,2017.0,3420550,2020-10-28
2,10003,1900.0,925000,2020-08-12
2,10003,2008.0,2250000,2020-07-01
2,10003,2008.0,1550000,2021-02-05
2,10003,2008.0,0,2020-11-18
2,10003,1900.0,780000,2021-01-15
2,10003,1900.0,800000,2021-02-24
2,10003,1920.0,2725000,2021-02-19
2,10003,1920.0,2725000,2021-02-19
2,10003,2009.0,0,2020-12-19
2,10003,2009.0,0,2020-12-29
2,10003,2009.0,1975000,2021-03-16
2,10003,2009.0,0,2020-08-21
2,10003,2012.0,1350000,2020-06-26
2,10003,2012.0,1425000,2020-05-01
2,10003,2012.0,675000,2020-12-15
2,10003,2012.0,0,2020-12-04
2A,10009,1900.0,4100000,2020-12-10
2A,10009,1900.0,0,2021-02-05
2A,10009,1900.0,0,2020-07-20
2A,10003,1910.0,3700000,2020-10-21
2B,10003,1900.0,13250000,2021-03-22
2A,10003,1900.0,3050000,2020-11-13
2A,10003,1900.0,3500000,2020-10-22
2B,10003,1900.0,4370000,2021-03-24
2C,10003,2015.0,4999999,2020-10-29
2C,10003,2015.0,6575000,2020-07-02
2C,10003,2018.0,3175000,2020-12-08
2C,10003,2018.0,3250000,2020-10-15
2C,10003,2018.0,3300000,2020-11-02
2C,10003,2018.0,4310000,2020-10-15
2C,10003,1900.0,4325000,2020-10-16
2C,10003,1900.0,0,2020-12-14
2C,10003,1900.0,4325000,2020-10-16
2C,10003,1900.0,0,2020-12-14
2C,10009,1910.0,0,2021-01-28
2,10003,1928.0,0,2020-11-30
2,10003,1928.0,685000,2020-10-06
2,10003,1900.0,635000,2020-06-17
2,10003,1900.0,620000,2021-03-18
2,10003,1900.0,500000,2020-08-06
2,10003,1900.0,715000,2020-12-23
2,10003,1900.0,675000,2020-12-18
4,10003,1920.0,35028605,2020-04-23
4,10003,1940.0,14500000,2020-07-15
4,10003,2007.0,620000,2021-02-02
4,10009,2015.0,72150,2020-06-15
4,10009,2007.0,887000,2021-02-16
4,10003,1900.0,1600000,2021-03-09
4,10003,2012.0,0,2020-12-04
2,10018,1926.0,1050000,2021-03-12
2,10018,1925.0,2200000,2020-12-16
2,10001,1922.0,1950000,2020-09-25
2,10001,1928.0,645000,2021-02-12
2,10001,1928.0,797500,2020-05-14
2,10018,1907.0,805000,2020-12-23
2,10018,2005.0,0,2020-07-03
2,10018,2005.0,725000,2021-03-31
2,10018,2005.0,0,2020-09-18
2,10018,2005.0,1100000,2020-05-20
2,10001,2006.0,1585000,2020-11-19
2,10001,1927.0,0,2020-08-25
2,10001,1986.0,0,2020-10-23
2,10001,1929.0,2350000,2020-05-14
2,10018,2004.0,0,2020-11-24
2,10018,2004.0,815000,2020-06-04
2,10018,2004.0,0,2020-06-05
2,10001,2016.0,0,2021-02-10
2,10001,2016.0,2225000,2020-09-30
2,10001,2016.0,2250000,2021-01-19
2,10001,2016.0,2265606,2021-03-09
2,10018,2010.0,2750000,2021-03-26
2,10018,2015.0,0,2020-08-25
2,10018,2015.0,3500000,2020-06-05
2B,10018,1925.0,17932500,2020-07-14
4,10018,1925.0,0,2021-01-13
4,10018,1929.0,0,2021-02-25
4,10001,1910.0,1594000,2020-07-09
4,10001,1913.0,0,2021-01-01
4,10001,1913.0,0,2021-01-01
4,10001,1913.0,0,2021-01-01
4,10018,1927.0,435000000,2020-07-10
4,10018,1914.0,0,2021-01-11
4,10018,1914.0,0,2020-10-14
4,10001,1913.0,0,2020-08-28
4,10001,1913.0,0,2020-10-29
4,10001,1910.0,0,2020-10-29
4,10001,1910.0,0,2020-08-28
4,10001,1914.0,0,2020-12-30
4,10001,1914.0,0,2020-09-03
4,10018,1911.0,0,2021-03-05
4,10018,1926.0,785000,2020-09-04
4,10018,1925.0,0,2021-03-05
4,10018,1925.0,0,2021-03-05
4,10001,1920.0,0,2021-01-26
4,10001,1920.0,36500000,2021-03-25
4,10001,1910.0,4500000,2021-01-06
4,10001,1910.0,4500000,2020-12-23
4,10001,2013.0,0,2020-12-08
4,10001,2017.0,29500000,2020-07-15
4,10018,2017.0,31500000,2020-12-04
4,10001,1930.0,36500000,2021-03-25
4,10001,1930.0,0,2021-01-26
4,10001,1900.0,0,2020-07-30
4,10001,1934.0,0,2020-10-05
4,10001,1912.0,35255885,2020-10-15
4,10001,1912.0,35255885,2020-10-15
4,10001,1912.0,35255885,2020-10-15
4,10001,1912.0,35255885,2020-10-15
4,10001,1907.0,4500000,2021-03-23
4,10018,2015.0,115129600,2020-08-19
4,10018,2015.0,115129600,2020-08-19
4,10018,2008.0,98598829,2021-01-15
4,10018,2008.0,98598829,2021-01-15
4,10018,2008.0,98598829,2021-01-15
4,10018,2008.0,98598829,2021-01-15
4,10018,2008.0,98598829,2021-01-15
4,10018,2008.0,98598829,2021-01-15
4,10018,2008.0,98598829,2021-01-15
4,10018,2008.0,98598829,2021-01-15
4,10018,2008.0,98598829,2021-01-15
4,10018,2008.0,98598829,2021-01-15
4,10018,2008.0,98598829,2021-01-15
4,10018,2008.0,98598829,2021-01-15
4,10018,2005.0,2750000,2020-07-01
4,10018,1990.0,0,2020-08-25
2,10004,1926.0,605000,2020-07-20
2,10004,1926.0,485000,2020-04-10
2,10004,1926.0,1885000,2020-12-08
2,10004,1926.0,390000,2021-03-25
2,10004,1926.0,785000,2020-10-05
2,10005,1911.0,1275000,2020-06-24
2,10038,1927.0,950000,2021-01-15
2,10038,1927.0,1350000,2020-06-02
2,10038,1927.0,3250000,2020-05-05
2,10038,1927.0,0,2021-01-14
2,10038,1927.0,970000,2021-01-27
2,10004,1985.0,0,2020-09-03
2,10004,1930.0,125000,2021-03-15
2,10004,1930.0,0,2020-09-29
2,10004,1930.0,565000,2020-06-23
2,10004,1930.0,935000,2020-09-18
2,10004,1930.0,770000,2021-03-24
2,10004,1930.0,0,2020-11-16
2,10004,1930.0,496000,2021-03-30
2,10004,1930.0,545000,2020-10-05
2,10004,1930.0,406614,2020-06-17
2,10004,1930.0,0,2020-04-02
2,10004,1930.0,550000,2021-03-01
2,10004,1930.0,470000,2020-04-15
2,10004,1930.0,0,2020-08-06
2,10006,2014.0,155792,2020-06-26
2,10006,2014.0,0,2020-11-02
2,10006,2014.0,0,2021-01-12
2,10006,2014.0,0,2020-12-21
2,10006,2014.0,0,2020-10-30
2,10006,2014.0,0,2020-10-30
2,10006,2014.0,0,2020-10-30
2,10006,2014.0,0,2020-10-30
2,10006,2014.0,0,2020-10-30
2,10006,1956.0,550000,2020-12-09
2,10006,1956.0,510000,2020-12-11
2,10006,1956.0,465000,2020-12-18
2,10006,1956.0,0,2020-09-18
2,10006,1956.0,695000,2020-04-10
2,10006,1956.0,0,2021-01-19
2,10006,1956.0,797000,2020-12-09
2,10006,1956.0,925000,2020-06-25
2,10006,1956.0,675000,2021-02-18
2,10006,1956.0,922000,2020-05-29
2,10006,1956.0,0,2020-08-07
2,10006,1956.0,999000,2020-07-07
2,10006,1956.0,2500000,2020-04-17
2,10006,1956.0,585000,2020-12-30
2,10006,1956.0,1564144,2020-12-23
2,10006,1956.0,999000,2020-07-20
2,10004,1982.0,1200000,2020-05-11
2,10004,1982.0,999999,2020-12-01
2,10004,1982.0,550000,2020-10-21
2,10004,1982.0,935000,2020-07-17
2,10004,1982.0,0,2020-05-28
2,10005,2005.0,837500,2020-10-16
2,10005,2005.0,1600000,2020-04-14
2,10005,2005.0,0,2020-11-23
2,10005,2005.0,1220000,2021-03-18
2,10005,2005.0,1445000,2020-08-19
2,10005,2005.0,1300000,2021-01-07
2,10005,2005.0,0,2020-08-19
2,10005,2005.0,1725000,2020-04-28
2,10005,2005.0,1550000,2021-01-13
2,10005,2005.0,1600000,2021-01-29
2,10005,1914.0,1800000,2020-10-21
2,10005,1914.0,1160000,2021-01-14
2,10005,1914.0,1250000,2020-12-01
2,10005,1914.0,1220000,2021-03-26
2,10005,1914.0,0,2020-09-23
2,10005,1914.0,1160000,2021-02-05
2,10005,1914.0,2400000,2021-01-22
2,10005,1914.0,920827,2020-09-29
2,10005,1914.0,750000,2020-12-28
2,10005,1914.0,1975000,2020-09-24
2,10005,1914.0,1149900,2020-09-04
2,10005,1914.0,1337500,2020-08-05
2,10005,1914.0,0,2020-05-17
2,10005,1914.0,1880000,2020-06-22
2,10005,1914.0,1805000,2021-03-10
2,10005,1914.0,2800000,2020-07-09
2,10005,1914.0,0,2021-01-08
2,10005,1914.0,0,2020-12-08
2,10005,1914.0,2800000,2020-12-21
2,10005,1914.0,1965000,2021-03-23
2,10005,1914.0,10,2021-02-25
2,10005,1914.0,1897500,2020-07-15
2,10005,1914.0,2042500,2020-12-17
2,10005,1914.0,1518500,2021-02-09
2,10005,1987.0,511000,2020-09-10
2,10005,1987.0,200000,2021-02-24
2,10005,1987.0,563603,2020-06-17
2,10005,1987.0,0,2021-02-21
2,10005,1987.0,450000,2020-04-01
2,10005,1987.0,0,2020-06-16
2,10005,1987.0,550000,2020-11-05
2,10005,1987.0,0,2020-06-22
2,10005,1987.0,720000,2020-09-23
2,10005,1987.0,545000,2020-11-20
2,10005,1987.0,0,2021-02-25
2,10005,1987.0,1100000,2021-01-27
2,10005,1987.0,600000,2020-06-26
2,10005,1987.0,878000,2021-01-06
2,10005,1987.0,605000,2020-05-12
2,10005,1987.0,1060000,2020-06-11
2,10005,1987.0,855000,2021-02-12
2,10005,1987.0,605000,2020-06-16
2,10005,1987.0,1650000,2021-01-15
2,10005,1987.0,1380000,2020-12-29
2,10005,1956.0,1030000,2020-09-08
2,10005,1928.0,0,2020-12-31
2,10005,1928.0,1150000,2021-01-27
2,10005,1928.0,0,2020-09-04
2,10005,1928.0,0,2020-05-21
2,10005,1928.0,462500,2020-12-02
2,10005,1928.0,725000,2021-01-15
2,10005,1928.0,1080000,2020-06-11
2,10005,1928.0,1900000,2020-12-21
2,10006,1903.0,627000,2020-11-19
2,10006,1903.0,720000,2020-06-19
2,10006,1903.0,651000,2020-09-09
2,10006,1903.0,0,2021-02-22
2,10006,2007.0,1500000,2020-06-01
2,10006,2007.0,0,2020-07-10
2,10006,2007.0,1020000,2021-01-08
2,10006,2007.0,1380000,2020-11-19
2,10006,2007.0,800000,2020-05-29
2,10006,2007.0,816000,2021-02-09
2,10005,1920.0,820000,2020-07-23
2,10038,1927.0,1100000,2020-05-28
2,10038,1927.0,0,2020-07-23
2,10038,1927.0,800000,2021-03-22
2,10038,1967.0,1030000,2020-06-30
2,10038,1967.0,965000,2021-03-16
2,10038,1967.0,1045000,2020-10-29
2,10038,1967.0,726000,2021-03-10
2,10038,1967.0,10,2020-12-28
2,10038,1967.0,10,2020-12-28
2,10038,1840.0,0,2020-11-01
2,10038,2003.0,688000,2020-06-24
2,10038,2003.0,645000,2020-06-26
2,10038,2003.0,0,2020-10-08
2,10038,2003.0,720000,2021-02-26
2,10038,2003.0,630000,2020-09-22
2,10038,2003.0,0,2020-12-28
2,10038,2003.0,1155000,2020-12-03
2,10038,2003.0,620000,2021-01-04
2,10038,2003.0,1,2020-10-26
2,10038,2003.0,0,2020-06-20
2,10038,2003.0,0,2020-06-03
2,10038,2003.0,875000,2020-05-15
2,10038,2003.0,10,2020-12-22
2,10038,2003.0,1175000,2020-09-24
2,10038,2017.0,926139,2020-12-31
2,10038,2017.0,1481085,2020-12-02
2,10038,2017.0,895592,2020-12-02
2,10038,2017.0,1282527,2020-12-07
2,10038,2017.0,1486177,2020-12-08
2,10038,2017.0,1134880,2021-01-22
2,10038,2017.0,905774,2020-12-09
2,10038,2017.0,1216340,2021-01-11
2,10038,2017.0,1206158,2021-01-15
2,10038,2017.0,956687,2021-02-12
2,10038,2017.0,1226523,2021-01-08
2,10038,2017.0,1425082,2021-01-22
2,10038,2017.0,1155245,2021-02-25
2,10038,2017.0,926139,2021-01-11
2,10038,2017.0,936322,2020-12-15
2,10038,2017.0,1185793,2021-01-08
2,10038,2017.0,1482562,2020-12-30
2,10038,2017.0,921048,2020-12-16
2,10038,2017.0,1608367,2021-01-22
2,10038,2017.0,992325,2021-02-08
2,10038,2017.0,1335990,2020-12-30
2,10038,2017.0,1384352,2021-01-05
2,10038,2017.0,1786560,2021-01-12
2,10038,2017.0,1430173,2021-01-06
2,10038,2017.0,1470903,2021-01-20
2,10038,2017.0,2239682,2021-03-31
2,10038,2017.0,2820084,2021-01-15
2,10038,2017.0,2073707,2021-01-28
2,10038,2017.0,1496359,2021-02-22
2,10038,2017.0,3025211,2021-01-15
2,10038,2017.0,3116395,2021-01-29
2,10038,2017.0,1567637,2021-01-20
2,10038,2017.0,2275320,2021-01-20
2,10038,2017.0,3100103,2021-03-02
2,10038,2017.0,3153648,2021-02-18
2,10038,2017.0,1664370,2021-02-26
2,10038,2017.0,1720374,2021-02-19
2,10038,2017.0,1837473,2021-02-16
2,10038,2017.0,1847655,2021-02-18
2,10038,2017.0,3441502,2021-03-22
2,10038,2017.0,1725465,2021-02-22
2,10038,2017.0,1745830,2021-02-25
2,10038,1909.0,0,2021-02-01
2,10038,1909.0,2550000,2021-01-27
2,10038,1906.0,1100000,2020-08-18
2,10038,1906.0,762500,2020-12-04
2,10038,1906.0,1107075,2020-08-18
2,10038,1906.0,0,2020-10-21
2,10038,1900.0,1580000,2021-02-17
2,10038,1900.0,1800000,2021-02-01
2,10038,1900.0,720000,2020-04-17
4,10005,1920.0,5700000,2020-12-18
4,10038,1900.0,0,2020-09-14
4,10006,1926.0,9500000,2021-03-25
4,10006,1926.0,0,2020-08-11
4,10006,2018.0,104361959,2020-04-06
4,10004,1983.0,15518621,2020-10-05
4,10004,1983.0,15518621,2020-10-05
4,10006,1921.0,25013417,2021-01-14
4,10006,1921.0,25013417,2021-01-14
4,10038,1900.0,0,2020-09-14
4,10006,1903.0,627000,2020-11-19
4,10038,2017.0,3441502,2021-03-22
4,10038,2017.0,2820084,2021-01-15
4,10038,2017.0,2073707,2021-01-28
4,10038,2017.0,1725465,2021-02-22
4,10038,2017.0,3116395,2021-01-29
4,10038,2017.0,1608367,2021-01-22
4,10038,1906.0,0,2020-10-21
4,10038,1906.0,19500,2020-09-14
2,10003,1900.0,4002814,2020-07-30
2C,10010,1925.0,2280000,2020-12-09
2,10011,1964.0,999000,2020-05-27
2,10011,1964.0,0,2020-04-20
2,10011,1964.0,725000,2020-08-12
2,10011,1964.0,0,2020-07-14
2,10011,1964.0,467500,2021-01-27
2,10011,1964.0,0,2021-02-17
2,10011,1964.0,10,2020-12-16
2,10011,1964.0,575000,2020-10-21
2,10011,1964.0,0,2020-08-18
2,10011,1964.0,1550000,2020-12-07
2,10011,1964.0,750750,2020-06-09
2,10011,1964.0,1247500,2020-06-19
2,10011,1964.0,1045000,2020-07-01
2,10011,1964.0,585677,2020-04-28
2,10011,1964.0,725000,2020-12-17
2,10011,1964.0,0,2020-04-27
2,10011,1964.0,1260000,2021-02-16
2,10011,1902.0,1865000,2021-01-27
2,10011,1955.0,925000,2020-10-27
2C,10011,1950.0,2700000,2020-12-18
2,10011,1925.0,0,2020-11-24
2,10010,2005.0,1250000,2020-11-06
2,10010,2005.0,750000,2020-10-29
2,10010,1909.0,5615000,2020-12-31
2,10010,1905.0,1610000,2020-05-28
