TAX CLASS AT PRESENT,ZIP CODE,SALE PRICE,SALE DATE
1,11361,852800,2020-09-11
1,11361,1380000,2020-07-27
1,11361,655000,2020-10-30
1,11361,751000,2021-01-15
1,11361,750000,2020-06-19
1,11361,1320000,2020-11-30
1,11361,780000,2021-01-26
1,11357,773800,2020-05-29
1,11360,999000,2021-02-26
1,11360,850000,2020-12-03
1,11357,1300000,2020-07-01
1,11357,635000,2021-02-26
1,11360,930000,2021-03-17
1,11360,171450,2020-09-25
1,11360,938000,2020-12-30
1,11360,1480000,2020-12-15
1,11360,808000,2021-01-19
1,11360,1300000,2020-12-01
1,11360,1914310,2021-02-16
1,11360,823000,2020-09-25
1,11360,945000,2020-11-23
1,11360,895000,2021-01-08
1,11358,1330000,2021-02-22
1,11358,738000,2021-01-21
1,11360,885000,2020-12-16
1,11360,725000,2020-06-17
1,11360,980000,2020-04-17
1,11360,1085000,2020-10-27
1,11360,1225000,2020-04-13
1,11360,870000,2021-01-29
1,11360,958000,2020-11-19
1,11360,855000,2020-08-12
1,11360,1560000,2020-12-10
1,11360,1045000,2020-12-15
1,11360,1095000,2020-11-09
1,11360,155000,2020-07-06
1,11360,1160000,2020-11-20
1,11360,950000,2020-10-01
1,11360,1060000,2021-01-22
1,11360,1050000,2020-11-06
1,11360,1622000,2021-01-11
1,11360,1270000,2021-03-12
1,11360,1325000,2021-02-22
1,11360,1720000,2021-02-16
1,11360,1800000,2020-11-13
1,11360,1100000,2021-02-11
1,11360,1400000,2020-09-02
1,11358,730000,2020-12-10
1,11360,850000,2021-03-05
1,11358,639000,2021-02-19
1,11361,750000,2020-07-13
1,11360,1020000,2020-12-03
1,11360,815000,2020-06-23
1,11360,800000,2020-05-01
1,11361,725000,2021-02-19
1,11361,620000,2020-12-22
1,11361,775000,2021-01-29
1,11361,730000,2021-01-21
1,11361,750000,2020-12-17
1,11361,625000,2020-08-14
1,11361,660000,2021-01-19
1,11361,940000,2021-02-02
1,11361,820000,2020-12-18
1,11361,830000,2020-09-24
1,11360,1108500,2021-03-26
1,11360,878000,2020-07-09
1,11361,1585000,2021-03-03
1,11360,1800000,2021-02-23
1,11360,1575000,2020-07-14
1,11361,1251500,2021-01-15
1,11361,1390000,2021-02-18
1,11361,815000,2020-12-21
1,11361,975000,2020-12-03
1,11361,820000,2021-01-11
1,11361,1325000,2020-12-03
1,11358,786000,2020-12-31
1,11358,715000,2020-09-17
1,11358,590000,2021-02-25
1,11358,780000,2021-01-21
1,11358,860000,2020-04-06
1,11361,685000,2020-12-23
1,11361,820000,2021-02-04
1,11361,722000,2021-03-17
1,11361,735000,2020-12-16
1,11361,685000,2021-02-17
1,11361,725816,2021-02-26
1,11361,550000,2020-10-14
1,11361,680000,2021-03-15
1,11361,840000,2020-12-22
1,11361,965000,2020-12-21
1,11361,680000,2020-05-13
1,11361,1135000,2020-10-22
1,11361,1500000,2020-12-10
1,11361,1400000,2020-08-25
1,11361,690000,2021-01-25
1,11361,930000,2020-06-26
1,11361,1420000,2021-02-19
1,11361,960000,2020-12-10
1,11361,968000,2020-09-15
1,11361,710000,2021-02-24
1,11361,704000,2020-04-23
1,11361,875000,2020-12-17
1,11361,885000,2021-03-19
1,11361,900000,2020-05-06
1,11361,770000,2021-02-12
1,11361,900000,2020-05-22
1,11361,675000,2020-08-13
1,11361,1070000,2020-11-09
1,11361,800000,2020-12-15
1,11361,1765969,2020-06-17
1,11361,950000,2020-09-18
1,11361,1580000,2020-12-22
1,11361,908000,2021-01-22
1,11361,870000,2020-12-04
1,11361,1105000,2020-10-20
1,11361,650000,2020-12-02
1,11361,850000,2020-11-19
1,11361,1117000,2020-11-24
1,11361,1049000,2020-12-16
1,11361,890000,2020-05-15
1,11361,371491,2020-09-24
1,11361,1347000,2020-06-26
1,11361,1305000,2020-11-04
1,11361,880000,2020-09-29
1,11361,999999,2020-12-02
1,11361,730000,2020-10-09
1,11361,750000,2021-03-22
1,11361,580000,2020-11-25
1,11361,718000,2020-10-15
1,11361,730000,2020-11-24
1,11361,990000,2020-08-11
1,11361,990000,2020-12-03
1,11361,995000,2020-08-17
1,11361,650000,2021-01-29
1,11361,995000,2020-12-02
1,11361,890000,2020-08-13
1,11361,1250000,2021-01-14
1,11361,970000,2020-12-03
1,11361,1070000,2020-12-07
1,11361,970000,2020-05-18
1,11361,830000,2021-02-09
1,11361,2061956,2020-07-10
1,11361,850000,2020-12-23
1,11361,792888,2020-07-29
1,11361,940000,2020-06-29
1,11361,815000,2020-09-23
1,11361,750000,2020-04-27
1,11361,1350000,2020-05-08
1,11361,1507010,2020-09-22
1,11361,590000,2020-11-05
1,11361,560000,2020-12-18
1,11361,745000,2021-03-01
1,11361,990000,2020-08-31
1,11361,1100000,2020-07-21
1,11361,942500,2021-02-23
1,11361,1300000,2021-02-10
1,11361,1800000,2020-11-06
1,11361,995000,2020-11-16
1,11361,830000,2021-02-18
1,11361,958000,2020-10-26
1,11361,425000,2021-03-02
1,11361,2300000,2020-06-26
1,11361,575000,2020-10-20
1,11361,750000,2020-09-28
1,11361,668000,2020-11-20
1,11361,640000,2020-10-16
1,11361,1500000,2020-11-10
1,11361,609000,2021-01-11
1,11361,755000,2020-12-08
1,11361,634500,2021-01-23
1,11361,730000,2020-11-12
1,11361,732500,2021-03-08
1,11361,700000,2020-07-20
1,11361,650000,2020-11-18
1,11361,733888,2020-12-09
1,11361,760000,2020-07-23
1,11361,1350000,2020-06-19
1,11361,895000,2021-03-01
1,11361,846500,2020-10-08
1,11361,815000,2020-12-30
1,11361,792500,2020-11-12
1,11361,745000,2020-12-28
1,11361,810000,2020-12-29
1,11361,788000,2021-03-29
1,11361,702000,2020-05-21
1,11364,1107856,2020-12-21
1,11364,835000,2020-04-30
1,11364,850000,2020-06-30
1,11364,1600000,2020-07-22
1,11364,1355000,2021-02-03
1,11364,958000,2021-03-12
1,11364,839000,2020-06-05
1,11364,720000,2020-05-20
1,11364,710000,2020-06-16
1,11364,710000,2020-12-18
1,11364,888000,2020-11-30
1,11364,990000,2020-10-13
1,11364,1350000,2021-02-18
1,11364,930000,2020-12-10
1,11364,895000,2020-11-24
1,11364,891000,2020-12-18
1,11364,220000,2021-01-15
1,11364,970000,2020-09-01
1,11364,930000,2020-04-09
1,11364,868000,2021-01-29
1,11364,892500,2020-09-08
1,11364,850000,2020-07-23
1,11364,808000,2021-01-11
1,11364,840000,2020-12-28
1,11364,775000,2020-10-07
1,11364,925000,2021-01-25
1,11364,868000,2021-03-25
1,11364,718000,2020-12-24
1,11364,745000,2021-01-07
1,11364,900000,2020-04-03
1,11364,1060000,2020-07-15
1,11364,925000,2020-10-30
1,11364,880000,2020-06-10
1,11364,805000,2021-01-27
1,11364,711000,2020-08-06
1,11364,1030000,2020-12-28
1,11364,840000,2021-01-13
1,11364,900000,2020-09-17
1,11364,848000,2021-03-15
1,11364,670000,2020-04-15
1,11364,655000,2020-11-17
1,11364,620000,2021-03-24
1,11364,708000,2020-11-27
1,11364,825000,2020-12-08
1,11364,918000,2020-10-16
1,11364,999000,2020-10-23
1,11364,995000,2020-12-04
1,11364,925000,2021-01-22
1,11364,1120000,2020-08-31
1,11364,800000,2021-02-09
1,11364,1186000,2020-09-23
1,11364,1080000,2021-02-18
1,11364,925000,2021-02-08
1,11364,850000,2020-11-04
1,11364,800000,2020-11-17
1,11364,965000,2020-09-22
1,11364,710000,2020-05-13
1,11364,640000,2020-11-13
1,11364,779000,2020-07-15
1,11364,615000,2020-09-23
1,11364,906000,2020-12-16
1,11364,900000,2021-02-26
1,11364,785000,2020-11-18
1,11364,823000,2020-06-02
1,11364,1090000,2021-02-03
1,11364,1384820,2020-08-18
1,11361,880000,2021-01-12
1,11361,857500,2020-11-12
1,11361,890000,2020-06-25
1,11364,1500000,2020-12-28
1,11364,1880000,2021-01-27
1,11364,838000,2020-10-29
1,11364,968000,2020-10-26
1,11364,970000,2020-12-23
1,11364,755000,2020-09-21
1,11364,1099600,2020-12-23
1,11364,878000,2020-12-24
1,11364,900000,2021-01-21
1,11361,1015000,2020-10-01
1,11361,1741208,2020-12-18
1,11360,1210000,2021-03-12
1,11360,345000,2021-01-21
1,11360,950000,2020-04-09
1,11360,1390000,2021-01-27
1,11360,1180000,2020-12-03
1,11360,716000,2020-06-25
1,11360,1329000,2020-10-29
1,11360,1285000,2020-11-16
1,11360,1430000,2020-10-30
1,11360,1500000,2020-12-23
1,11693,1398000,2021-02-05
1,11693,1425000,2020-08-20
1,11360,1538000,2020-09-10
1,11360,888000,2020-12-29
1,11360,1370000,2020-12-18
1,11360,650000,2020-12-31
1,11360,1320000,2021-02-10
1,11360,1530000,2021-03-18
1,11360,1618000,2020-06-11
1,11360,1500000,2021-02-10
1,11361,1720000,2020-10-16
1,11358,1200000,2020-09-24
1,11361,915000,2021-01-05
1,11361,1039990,2021-01-28
1,11361,1090000,2020-12-15
1,11361,1750000,2021-03-03
1,11361,1390000,2021-03-08
1,11361,500000,2020-11-20
1,11361,1300000,2020-06-17
1,11361,999000,2020-10-06
1,11361,1150000,2020-11-23
1,11361,1660000,2021-02-11
1,11361,895000,2020-08-12
1,11361,1300000,2021-02-03
1,11361,1380000,2020-04-08
1,11361,960000,2020-09-16
1,11361,690000,2020-12-04
1,11361,1450000,2020-09-22
1,11361,600000,2021-02-09
1,11361,1399000,2020-07-22
1,11361,1180000,2020-06-15
1,11361,1120000,2020-04-10
1,11361,1340000,2020-06-30
1,11361,2180000,2020-12-28
1,11361,1293178,2020-06-23
1,11361,1261612,2020-06-16
1,11361,1230000,2021-01-21
1,11361,1210000,2020-08-31
1,11361,1500000,2021-01-12
1,11361,1300000,2021-01-11
1,11361,730000,2020-12-14
1,11361,1310000,2021-01-28
1,11361,1100000,2020-06-22
1,11361,900000,2020-12-30
1,11364,1240000,2021-01-29
1,11364,1020000,2020-10-22
1,11364,988000,2020-06-29
1,11364,968000,2020-10-05
1,11364,968000,2020-06-26
1,11364,978000,2020-10-13
1,11364,342444,2020-11-19
1,11364,858000,2020-04-27
1,11364,990000,2020-08-27
1,11364,982000,2020-10-19
1,11364,1280000,2020-12-30
1,11364,980000,2021-01-11
1,11364,1100000,2021-01-29
1,11364,1399000,2020-10-22
1,11364,1430000,2020-08-19
1,11364,1385000,2020-05-14
1,11364,970000,2021-03-30
1,11364,1340000,2020-05-07
1,11360,1210000,2021-03-19
1,11360,1368000,2020-05-12
1,11360,1550000,2020-08-28
1,11360,860000,2020-08-28
1,11361,930000,2020-10-26
1,11361,20,2020-09-10
1,11361,828000,2020-08-19
1,11361,1377000,2020-10-14
1,11361,300000,2020-12-31
1,11364,452500,2021-01-26
1A,11360,770000,2020-10-19
